id,trial_num,frame_position,frame_id,x_head,y_head,x_tail,y_tail
53,37,1017,1,130.21656799316406,57.049068450927734,58.62711715698242,147.89251708984375
54,37,1017,2,141.3779754638672,83.59664916992188,54.44085693359375,111.24842834472656
55,37,1018,0,133.46145629882812,86.42574310302734,60.412139892578125,114.73223876953125
56,37,1018,1,129.7459716796875,56.292423248291016,58.07536697387695,147.5633087158203
57,37,1018,2,142.18060302734375,82.63316345214844,54.76604461669922,113.39512634277344
58,37,1019,0,132.77467346191406,85.369873046875,60.98203659057617,115.72240447998047
59,37,1019,1,129.0194854736328,56.260746002197266,58.644046783447266,147.11224365234375
60,37,1019,2,142.27639770507812,81.51915740966797,55.16342544555664,114.44352722167969
61,37,1020,0,131.71810913085938,84.69096374511719,61.1840934753418,116.65921783447266
62,37,1020,1,127.93359375,56.76737594604492,58.821876525878906,146.66680908203125
63,37,1020,2,141.84869384765625,80.80973052978516,55.58013916015625,115.44149017333984
64,37,1021,0,131.30169677734375,83.55372619628906,61.89402770996094,117.2733383178711
65,37,1021,1,127.45861053466797,56.19825744628906,59.52227783203125,145.93031311035156
66,37,1021,2,142.46815490722656,79.60803985595703,56.261898040771484,116.08914947509766
67,37,1022,0,130.21165466308594,83.01763916015625,61.3221321105957,118.51400756835938
68,37,1022,1,126.3898696899414,57.485069274902344,58.84744644165039,145.09788513183594
69,37,1022,2,141.25648498535156,79.04598236083984,57.11207580566406,117.42723846435547
70,37,1023,0,130.41476440429688,82.30854034423828,62.19134521484375,119.28158569335938
71,37,1023,1,126.67964172363281,58.47529983520508,59.7450065612793,144.7733917236328
72,37,1023,2,140.26190185546875,78.27909851074219,57.366981506347656,118.23245239257812
73,37,1024,0,131.24916076660156,81.46900177001953,62.49849319458008,121.2184829711914
74,37,1024,1,127.5138168334961,57.59386444091797,60.10557556152344,145.44198608398438
75,37,1024,2,141.10845947265625,77.37528228759766,56.63999938964844,120.2853012084961
76,37,1025,0,131.51585388183594,80.78543090820312,64.45877838134766,122.64968872070312
77,37,1025,1,127.82488250732422,57.91307830810547,62.17759704589844,145.3650665283203
78,37,1025,2,140.78317260742188,76.63921356201172,56.563026428222656,121.77655792236328
79,37,1026,0,132.51515197753906,79.38748931884766,65.39542388916016,122.75501251220703
80,37,1026,1,128.9157257080078,58.1506233215332,63.10401916503906,144.3592529296875
81,37,1026,2,140.5054168701172,75.12918090820312,57.50979995727539,121.8805160522461
82,37,1027,0,133.52536010742188,78.55779266357422,67.15879821777344,123.38653564453125
83,37,1027,1,129.952880859375,57.496665954589844,64.95915222167969,144.10252380371094
84,37,1027,2,141.11192321777344,74.23114013671875,57.64091110229492,122.52486419677734
85,37,1028,0,134.6309814453125,77.13290405273438,68.31979370117188,123.62812805175781
86,37,1028,1,131.15789794921875,57.74384689331055,66.16455841064453,143.6875457763672
87,37,1028,2,140.81808471679688,72.69036865234375,57.97734451293945,122.76555633544922
88,37,1029,0,134.8937225341797,75.97684478759766,69.08161926269531,124.04366302490234
89,37,1029,1,131.48379516601562,58.29273223876953,67.00611114501953,144.1707000732422
90,37,1029,2,140.27101135253906,71.44878387451172,57.43483352661133,123.19156646728516
91,37,1030,0,135.60829162597656,75.00119018554688,70.34976196289062,125.43233489990234
92,37,1030,1,132.1970672607422,57.494747161865234,68.30313110351562,143.5373992919922
93,37,1030,2,141.0440216064453,70.40109252929688,57.96249008178711,124.65400695800781
94,37,1031,0,136.5455322265625,75.70159149169922,72.76117706298828,126.09992980957031
95,37,1031,1,133.23760986328125,58.166534423828125,70.84873962402344,143.29066467285156
96,37,1031,2,140.29588317871094,71.12677001953125,58.040687561035156,125.32563018798828
97,37,1032,0,138.51797485351562,75.51802825927734,73.57352447509766,126.57872772216797
98,37,1032,1,135.29844665527344,57.550960540771484,71.73832702636719,143.69583129882812
99,37,1032,2,140.78965759277344,70.90071105957031,57.572052001953125,125.81879425048828
100,37,1033,0,139.19525146484375,75.60514068603516,74.19023132324219,126.83853149414062
101,37,1033,1,136.00535583496094,57.34060287475586,72.41699981689453,144.04286193847656
102,37,1033,2,140.95555114746094,70.98299407958984,57.17853927612305,126.08253479003906
103,37,1034,0,139.4589080810547,75.68042755126953,74.23770141601562,126.39729309082031
104,37,1034,1,136.25827026367188,56.9369010925293,72.35919189453125,142.44041442871094
105,37,1034,2,141.34266662597656,71.06120300292969,58.792503356933594,125.6242904663086
106,37,1035,0,140.67562866210938,75.05178833007812,75.81900787353516,126.76384735107422
107,37,1035,1,137.5731658935547,57.13771438598633,74.13357543945312,143.789794921875
108,37,1035,2,141.07366943359375,70.36790466308594,57.32768249511719,125.97737884521484
109,37,1036,0,141.57470703125,74.63361358642578,76.85423278808594,127.52847290039062
110,37,1036,1,138.48707580566406,56.45169448852539,75.1626968383789,142.8087615966797
111,37,1036,2,141.71209716796875,69.91072082519531,58.23121643066406,126.78187561035156
112,37,1037,0,142.92198181152344,75.09896087646484,77.24996185302734,127.09072875976562
113,37,1037,1,139.94386291503906,56.79996871948242,75.545654296875,142.21673583984375
114,37,1037,2,141.26657104492188,70.38092803955078,58.807857513427734,126.31356811523438
115,37,1038,0,143.5152130126953,75.32745361328125,78.06880187988281,127.10673522949219
116,37,1038,1,140.50587463378906,55.800174713134766,76.42623138427734,142.34793090820312
117,37,1038,2,142.2282257080078,70.62092590332031,58.62239074707031,126.3157730102539
118,37,1039,0,144.1955108642578,77.335693359375,79.27934265136719,126.65715026855469
119,37,1039,1,141.1968536376953,55.500587463378906,77.68163299560547,141.82540893554688
120,37,1039,2,142.44851684570312,72.7528305053711,59.07635498046875,125.82022094726562
121,37,1040,0,144.4500732421875,77.16829681396484,79.62805938720703,126.596435546875
122,37,1040,1,141.5092315673828,56.07698059082031,78.02346801757812,141.39723205566406
123,37,1040,2,141.8562774658203,72.56558227539062,59.4846305847168,125.75308227539062
124,37,1041,0,145.30120849609375,77.71100616455078,79.21385955810547,126.05474090576172
125,37,1041,1,142.3424530029297,55.054962158203125,77.60372924804688,141.65682983398438
126,37,1041,2,142.8178253173828,73.13642883300781,59.26082992553711,125.18144989013672
127,37,1042,0,145.42562866210938,78.41510009765625,79.442626953125,125.38841247558594
128,37,1042,1,142.44326782226562,54.658203125,77.84461212158203,141.55870056152344
129,37,1042,2,143.19557189941406,73.8876724243164,59.356597900390625,124.46866607666016
130,37,1043,0,144.7598419189453,78.60326385498047,79.24717712402344,125.88945007324219
131,37,1043,1,141.74623107910156,54.85332489013672,77.64022064208984,141.66232299804688
132,37,1043,2,143.03945922851562,74.09822082519531,59.25604248046875,125.00534057617188
133,37,1044,0,145.73770141601562,80.87911224365234,79.23078918457031,125.31954193115234
134,37,1044,1,142.70236206054688,53.82551193237305,77.58454132080078,141.0596923828125
135,37,1044,2,143.96705627441406,76.51553344726562,59.872615814208984,124.40335083007812
136,37,1045,0,145.48980712890625,80.8520736694336,79.29955291748047,124.77401733398438
137,37,1045,1,142.41847229003906,53.53181457519531,77.6433334350586,140.80308532714844
138,37,1045,2,144.27874755859375,76.49270629882812,60.13573455810547,123.82320404052734
139,37,1046,0,144.65724182128906,80.83302307128906,79.77483367919922,123.8919906616211
140,37,1046,1,141.61228942871094,54.7025032043457,78.20172882080078,141.48004150390625
141,37,1046,2,143.1573944091797,76.47838592529297,59.441097259521484,122.87039947509766
142,37,1047,0,145.1486053466797,81.62779235839844,79.69258880615234,122.95162963867188
143,37,1047,1,142.027587890625,53.202762603759766,78.04434204101562,140.3861846923828
144,37,1047,2,144.61753845214844,77.32763671875,60.56199264526367,121.87857055664062
145,37,1048,0,144.54249572753906,82.91907501220703,78.6343994140625,123.26588439941406
146,37,1048,1,141.3770294189453,53.25788116455078,76.9844970703125,141.38568115234375
147,37,1048,2,144.57809448242188,78.71472930908203,59.621482849121094,122.224365234375
148,37,1049,0,144.8486328125,84.41638946533203,79.00468444824219,122.00799560546875
149,37,1049,1,141.6353759765625,52.41463088989258,77.3422622680664,140.743408203125
150,37,1049,2,145.3780975341797,80.31202697753906,60.2652473449707,120.88294219970703
151,37,1050,0,144.81761169433594,85.99894714355469,78.7001724243164,122.12307739257812
152,37,1050,1,141.58888244628906,52.3708381652832,76.98159790039062,140.23130798339844
153,37,1050,2,145.3954315185547,82.00056457519531,60.7971305847168,121.01500701904297
154,37,1051,0,145.69703674316406,87.17015838623047,78.19667053222656,121.29061889648438
155,37,1051,1,142.52870178222656,52.520286560058594,76.42928314208984,139.92262268066406
156,37,1051,2,145.16714477539062,83.23332214355469,61.15506362915039,120.13939666748047
157,37,1052,0,144.7913055419922,88.99069213867188,77.45989990234375,120.48085021972656
158,37,1052,1,141.67982482910156,54.385093688964844,75.63999938964844,139.7811279296875
159,37,1052,2,143.31980895996094,85.17756652832031,61.35987854003906,119.29073333740234
160,37,1053,0,145.96527099609375,90.49805450439453,77.07749938964844,120.11248016357422
161,37,1053,1,142.8483428955078,53.33007049560547,75.24479675292969,139.92318725585938
162,37,1053,2,144.27610778808594,86.77216339111328,61.248809814453125,118.90404510498047
163,37,1054,0,146.50466918945312,92.20410919189453,76.92740631103516,119.26366424560547
164,37,1054,1,143.4515380859375,53.90651321411133,75.12335968017578,140.40167236328125
165,37,1054,2,143.6312255859375,88.57833862304688,60.79357147216797,117.9989013671875
166,37,1055,0,146.6724090576172,93.3719253540039,76.14945220947266,119.7964859008789
167,37,1055,1,143.6442108154297,54.21936798095703,74.3012924194336,140.54678344726562
168,37,1055,2,143.28501892089844,89.81864929199219,60.688697814941406,118.57925415039062
169,37,1056,0,147.71400451660156,95.0042495727539,75.88884735107422,119.11284637451172
170,37,1056,1,144.7705078125,54.612491607666016,74.01683044433594,140.38563537597656
171,37,1056,2,142.7930908203125,91.53884887695312,60.87989807128906,117.85684967041016
172,37,1057,0,147.22799682617188,96.03549194335938,74.05675506591797,119.09384155273438
173,37,1057,1,144.40283203125,56.89297103881836,72.08513641357422,140.66465759277344
174,37,1057,2,140.515380859375,92.63106536865234,60.71930694580078,117.86652374267578
175,37,1058,0,147.82713317871094,96.54704284667969,73.05805969238281,118.6310806274414
176,37,1058,1,145.0679473876953,57.325843811035156,71.01427459716797,140.51792907714844
177,37,1058,2,140.03260803222656,93.16321563720703,60.9400634765625,117.39213562011719
178,37,1059,0,147.1862335205078,97.81663513183594,70.94391632080078,117.68946838378906
179,37,1059,1,144.44146728515625,58.26739501953125,68.82209014892578,141.2860565185547
180,37,1059,2,139.10548400878906,94.5216293334961,60.323585510253906,116.42000579833984
181,37,1060,0,146.3010711669922,98.59148406982422,69.50914001464844,117.4935302734375
182,37,1060,1,143.57846069335938,59.505516052246094,67.28959655761719,141.20396423339844
183,37,1060,2,137.90530395507812,95.35447692871094,60.502925872802734,116.23700714111328
184,37,1061,0,146.37890625,99.4383544921875,69.02369689941406,117.37840270996094
185,37,1061,1,143.72250366210938,60.472068786621094,66.78447723388672,141.36839294433594
186,37,1061,2,136.91416931152344,96.24951171875,60.371421813964844,116.12177276611328
187,37,1062,0,146.58709716796875,100.64238739013672,67.53760528564453,116.03838348388672
188,37,1062,1,144.0084686279297,61.51769256591797,65.2132797241211,141.40957641601562
189,37,1062,2,135.8286590576172,97.52269744873047,60.45124435424805,114.71975708007812
190,37,1063,0,146.66619873046875,101.96299743652344,66.993896484375,115.20812225341797
191,37,1063,1,144.1285858154297,62.1639404296875,64.64354705810547,141.47000122070312
192,37,1063,2,135.15052795410156,98.92523193359375,60.44102478027344,113.8443374633789
193,37,1064,0,146.68577575683594,102.943115234375,65.64319610595703,114.40509796142578
194,37,1064,1,144.21490478515625,63.20762252807617,63.23133087158203,141.77572631835938
195,37,1064,2,134.08326721191406,99.96284484863281,60.23655700683594,113.01012420654297
196,37,1065,0,146.52613830566406,104.6885757446289,64.4156723022461,112.25203704833984
197,37,1065,1,144.05970764160156,63.592254638671875,61.918113708496094,141.49038696289062
198,37,1065,2,133.6756591796875,101.8244400024414,60.64225769042969,110.73973846435547
199,37,1066,0,145.57244873046875,105.41100311279297,62.530765533447266,111.68467712402344
200,37,1066,1,143.13075256347656,64.92802429199219,59.93025207519531,141.72047424316406
201,37,1066,2,132.3828125,102.60183715820312,60.54418182373047,110.16650390625
202,37,1067,0,145.53732299804688,106.27628326416016,62.29375076293945,110.90807342529297
203,37,1067,1,143.1405029296875,65.69511413574219,59.65439987182617,141.31373596191406
204,37,1067,2,131.59898376464844,103.51986694335938,60.982078552246094,109.34635162353516
205,37,1068,0,145.2132568359375,107.29280090332031,60.16234588623047,109.58792877197266
206,37,1068,1,142.96731567382812,68.2936019897461,57.37209701538086,141.01187133789062
207,37,1068,2,128.9915771484375,104.59124755859375,61.44792938232422,107.9792709350586
208,37,1069,0,145.587158203125,108.05072784423828,59.08529281616211,109.0063247680664
209,37,1069,1,143.48294067382812,70.06795501708984,56.246829986572266,141.2750244140625
210,37,1069,2,127.17141723632812,105.38066864013672,61.264286041259766,107.37652587890625
211,37,1070,0,145.98329162597656,109.6795425415039,58.05075454711914,107.3389892578125
212,37,1070,1,144.03851318359375,72.16542053222656,55.14982604980469,141.1909637451172
213,37,1070,2,125.0093765258789,107.09623718261719,61.44637680053711,105.61872100830078
214,37,1071,0,145.6780242919922,110.0367202758789,57.68507766723633,105.93580627441406
215,37,1071,1,143.78829956054688,73.28817749023438,54.79443359375,141.5556182861328
216,37,1071,2,123.89505004882812,107.47445678710938,61.129554748535156,104.12734985351562
217,37,1072,0,145.59518432617188,110.71949768066406,57.06598663330078,103.8727035522461
218,37,1072,1,143.8134307861328,75.00059509277344,54.157081604003906,141.68336486816406
219,37,1072,2,122.16805267333984,108.19197082519531,61.07915115356445,101.93893432617188
220,37,1073,0,146.88331604003906,111.259033203125,56.74277877807617,101.57720947265625
221,37,1073,1,145.23143005371094,75.71054077148438,53.7991943359375,141.27459716796875
222,37,1073,2,121.3616714477539,108.74044036865234,61.55244445800781,99.50164794921875
223,37,1074,0,147.38214111328125,111.86355590820312,56.28322219848633,99.12139892578125
224,37,1074,1,145.81442260742188,76.51496124267578,53.2788200378418,140.60098266601562
225,37,1074,2,120.51041412353516,109.37101745605469,62.3034553527832,96.89778900146484
226,37,1075,0,148.06246948242188,113.1125259399414,56.121456146240234,97.5755844116211
227,37,1075,1,146.62710571289062,77.9113540649414,53.084327697753906,140.13926696777344
228,37,1075,2,119.0409927368164,110.68159484863281,62.8056640625,95.25679779052734
229,37,1076,0,148.3198699951172,114.45155334472656,54.9030876159668,95.70169067382812
230,37,1076,1,146.95245361328125,78.78340911865234,51.85406494140625,140.93812561035156
231,37,1076,2,118.12406158447266,112.09915161132812,62.116973876953125,93.27539825439453
232,37,1077,0,147.94105529785156,114.78985595703125,55.55181121826172,94.79512023925781
233,37,1077,1,146.66346740722656,80.48124694824219,52.499874114990234,140.2072296142578
234,37,1077,2,116.4371337890625,112.45440673828125,62.82501220703125,92.30326080322266
235,37,1078,0,147.99574279785156,115.95567321777344,55.133811950683594,93.02206420898438
236,37,1078,1,146.69117736816406,80.1487808227539,52.02252197265625,139.5795440673828
237,37,1078,2,116.74645233154297,113.6993179321289,63.51469421386719,90.42567443847656
238,37,1079,0,147.44956970214844,116.91654968261719,55.22943115234375,91.19168853759766
239,37,1079,1,146.0880889892578,79.93350982666016,52.15258026123047,139.81907653808594
240,37,1079,2,116.98078155517578,114.73506164550781,63.301273345947266,88.47156524658203
241,37,1080,0,147.73939514160156,118.95652770996094,54.975738525390625,90.47977447509766
242,37,1080,1,146.36630249023438,79.68726348876953,51.80472183227539,138.63436889648438
243,37,1080,2,117.17231750488281,116.90763092041016,64.52012634277344,87.72592163085938
244,37,1081,0,147.3420867919922,120.45497131347656,55.22964096069336,89.5927505493164
245,37,1081,1,145.89312744140625,79.10777282714844,52.01799392700195,137.7297821044922
246,37,1081,2,117.75306701660156,118.51675415039062,65.42790222167969,86.78263854980469
247,37,1082,0,147.15489196777344,121.1658935546875,56.58649444580078,88.56432342529297
248,37,1082,1,145.57591247558594,77.46177673339844,53.422874450683594,137.05670166015625
249,37,1082,2,119.40584564208984,119.29008483886719,66.03408813476562,85.66752624511719
250,37,1083,0,147.42137145996094,122.49444580078125,56.4197998046875,88.49933624267578
251,37,1083,1,145.87380981445312,77.7931900024414,53.24185562133789,137.00439453125
252,37,1083,2,119.03158569335938,120.70025634765625,66.09848022460938,85.60144805908203
253,37,1084,0,146.9667205810547,123.64907836914062,57.7703742980957,87.834228515625
254,37,1084,1,145.31663513183594,76.84660339355469,54.58515167236328,135.57159423828125
255,37,1084,2,119.99108123779297,121.94634246826172,67.46125793457031,84.879150390625
256,37,1085,0,146.98712158203125,124.4134292602539,58.309391021728516,87.06172943115234
257,37,1085,1,145.2014617919922,74.92684173583984,55.148223876953125,135.34327697753906
258,37,1085,2,121.90446472167969,122.7751235961914,67.66941833496094,84.04786682128906
259,37,1086,0,147.60348510742188,125.19099426269531,58.572509765625,87.40279388427734
260,37,1086,1,145.7995147705078,74.14611053466797,55.42244338989258,135.2926483154297
261,37,1086,2,122.63475799560547,123.5997543334961,67.69674682617188,84.40696716308594
262,37,1087,0,146.0850830078125,126.03303527832031,59.0514030456543,87.22174835205078
263,37,1087,1,144.1620635986328,73.94329071044922,55.81664276123047,133.60491943359375
264,37,1087,2,122.92179870605469,124.52517700195312,69.3633804321289,84.21770477294922
265,37,1088,0,146.49998474121094,126.88141632080078,58.62746810913086,86.91043853759766
266,37,1088,1,144.4673309326172,72.03317260742188,55.38903045654297,133.92422485351562
267,37,1088,2,124.79841613769531,125.43680572509766,69.07588958740234,83.8908920288086
268,37,1089,0,146.1312255859375,128.35873413085938,59.71419906616211,86.8350601196289
269,37,1089,1,143.8540496826172,68.97019958496094,56.439476013183594,132.3739471435547
270,37,1089,2,127.87252044677734,127.04071044921875,70.56307983398438,83.80253601074219
271,37,1090,0,145.3909149169922,129.00051879882812,59.64300537109375,87.43340301513672
272,37,1090,1,142.9912109375,67.95441436767578,56.36507797241211,132.4550323486328
273,37,1090,2,128.92942810058594,127.74517822265625,70.47522735595703,84.4407958984375
274,37,1091,0,144.8739776611328,129.3077850341797,59.979610443115234,88.12945556640625
275,37,1091,1,142.4120330810547,67.56986236572266,56.64426040649414,131.37782287597656
276,37,1091,2,129.3437957763672,128.0845947265625,71.52210998535156,85.1844253540039
277,37,1092,0,144.5695037841797,129.32411193847656,59.72980499267578,88.27972412109375
278,37,1092,1,142.05047607421875,67.02855682373047,56.39028549194336,131.57020568847656
279,37,1092,2,129.9071807861328,128.1112518310547,71.34229278564453,85.3474349975586
280,37,1093,0,143.6644287109375,130.1412811279297,60.43028259277344,89.16204071044922
281,37,1093,1,140.95065307617188,65.13673400878906,57.05527114868164,130.4851837158203
282,37,1093,2,131.85159301757812,129.01177978515625,72.36998748779297,86.28329467773438
283,37,1094,0,142.34544372558594,131.07681274414062,59.6295280456543,89.01151275634766
284,37,1094,1,139.4630584716797,64.03263854980469,56.284420013427734,131.6600799560547
285,37,1094,2,133.02938842773438,130.03993225097656,71.24493408203125,86.12823486328125
286,37,1095,0,141.9453582763672,130.89028930664062,59.51689529418945,89.63136291503906
287,37,1095,1,138.9545135498047,62.81489944458008,56.08171844482422,130.5261688232422
288,37,1095,2,134.28216552734375,129.8566436767578,72.3793716430664,86.7989501953125
289,37,1096,0,140.99156188964844,131.9646453857422,59.558448791503906,91.026123046875
290,37,1096,1,137.8291473388672,61.332611083984375,56.09572982788086,130.22503662109375
291,37,1096,2,135.8136749267578,131.02935791015625,72.65342712402344,88.2868881225586
292,37,1097,0,141.4171142578125,131.21070861816406,60.23552703857422,91.5943374633789
293,37,1097,1,138.24754333496094,60.744300842285156,56.832916259765625,130.51405334472656
294,37,1097,2,136.39097595214844,130.2224578857422,72.3086929321289,88.87846374511719
295,37,1098,0,139.32492065429688,131.30064392089844,59.49867630004883,92.3461685180664
296,37,1098,1,135.96749877929688,60.015602111816406,56.072261810302734,130.9386444091797
297,37,1098,2,137.25709533691406,130.35911560058594,71.91638946533203,89.68949127197266
298,37,1099,0,139.6720428466797,130.59060668945312,59.515113830566406,91.89028930664062
299,37,1099,1,136.31890869140625,59.672760009765625,56.08696746826172,130.8579864501953
300,37,1099,2,137.59210205078125,129.59861755371094,72.00450134277344,89.20375061035156
301,37,1100,0,139.57168579101562,131.8312225341797,60.45924758911133,94.32412719726562
302,37,1100,1,136.12939453125,58.591278076171875,57.131046295166016,131.6495819091797
303,37,1100,2,138.6626739501953,130.93138122558594,71.10368347167969,91.77554321289062
304,37,1101,0,138.49777221679688,131.4579315185547,60.97195816040039,94.83771514892578
305,37,1101,1,134.9698486328125,58.33116912841797,57.727638244628906,132.4324493408203
306,37,1101,2,139.00050354003906,130.55343627929688,70.27471160888672,92.30819702148438
307,37,1102,0,139.12901306152344,132.4808349609375,61.13208770751953,96.37246704101562
308,37,1102,1,135.55043029785156,57.0892333984375,57.935543060302734,133.1222686767578
309,37,1102,2,140.18887329101562,131.64276123046875,69.54345703125,93.93612670898438
310,37,1103,0,138.42684936523438,132.1815948486328,61.776676177978516,97.16869354248047
311,37,1103,1,134.80252075195312,57.06185531616211,58.67001724243164,133.89498901367188
312,37,1103,2,140.26748657226562,131.3358612060547,68.7109375,94.76783752441406
313,37,1104,0,139.35806274414062,131.89369201660156,62.66705322265625,98.06541442871094
314,37,1104,1,135.7452392578125,56.30757141113281,59.668190002441406,134.7047882080078
315,37,1104,2,140.97035217285156,131.01861572265625,67.8233642578125,95.70211791992188
316,37,1105,0,138.42019653320312,131.0636444091797,62.93619918823242,99.34166717529297
317,37,1105,1,134.77012634277344,56.57645797729492,59.98453140258789,135.25938415527344
318,37,1105,2,140.77622985839844,130.14743041992188,67.22550201416016,97.05360412597656
319,37,1106,0,139.79837036132812,130.86090087890625,63.517982482910156,100.03546142578125
320,37,1106,1,136.12158203125,54.84623336791992,60.64922332763672,135.98074340820312
321,37,1106,2,142.42906188964844,129.92031860351562,66.45050048828125,97.77764129638672
322,37,1107,0,139.6068115234375,129.63754272460938,63.5030632019043,100.93537139892578
323,37,1107,1,135.93739318847656,55.011817932128906,60.65326690673828,136.3584747314453
324,37,1107,2,142.2975311279297,128.61770629882812,66.05558013916016,98.73426055908203
325,37,1108,0,138.6871795654297,128.29737854003906,64.50009155273438,101.51077270507812
326,37,1108,1,134.92581176757812,54.416629791259766,61.77060317993164,137.2186737060547
327,37,1108,2,142.9795379638672,127.2081298828125,65.1163101196289,99.32390594482422
328,37,1109,0,138.43885803222656,127.30218505859375,64.68365478515625,103.15544891357422
329,37,1109,1,134.6442108154297,54.06767654418945,62.01676559448242,138.11228942871094
330,37,1109,2,143.36444091796875,126.15338897705078,64.17682647705078,101.06712341308594
331,37,1110,0,137.79473876953125,127.33921813964844,65.4061508178711,103.09696197509766
332,37,1110,1,133.96946716308594,54.23884963989258,62.93827438354492,140.3098602294922
333,37,1110,2,143.23370361328125,126.20272827148438,61.92399978637695,100.97610473632812
334,37,1111,0,137.8870391845703,127.6749267578125,65.84811401367188,104.94330596923828
335,37,1111,1,134.02171325683594,53.597816467285156,63.445457458496094,141.01727294921875
336,37,1111,2,143.86582946777344,126.56389617919922,61.1509895324707,102.9311294555664
337,37,1112,0,138.82699584960938,126.06137084960938,66.13389587402344,104.85404968261719
338,37,1112,1,135.03067016601562,53.538509368896484,63.85960388183594,142.6013641357422
339,37,1112,2,143.89407348632812,124.82747650146484,59.543128967285156,102.81938934326172
340,37,1113,0,139.3383026123047,125.48704528808594,67.11544036865234,105.4659194946289
